Trump,Biden
-0.7911796536796538,-0.9485858585858591
-0.7911796536796538,-0.7485858585858591
-0.3911796536796538,-0.5485858585858592
-0.3911796536796538,-0.5485858585858592
-0.3911796536796538,-0.5485858585858592
-0.6911796536796538,-0.5485858585858592
-0.6911796536796538,-0.5485858585858592
-0.6911796536796538,-0.5485858585858592
-1.191179653679654,-0.5485858585858592
-0.991179653679654,-0.7152525252525258
-0.691179653679654,-0.7152525252525258
-0.49117965367965394,-0.8819191919191924
-0.49117965367965394,-0.8819191919191924
-0.49117965367965394,-0.7819191919191925
-0.24117965367965394,-0.7819191919191925
-0.24117965367965394,-0.7819191919191925
-0.24117965367965394,-0.7819191919191925
-0.24117965367965394,-0.7819191919191925
-0.24117965367965394,-0.7819191919191925
-0.36617965367965394,-0.7819191919191925
-0.36617965367965394,-0.7819191919191925
-0.36617965367965394,-1.2819191919191923
0.05882034632034605,-1.2819191919191923
0.05882034632034605,-1.2819191919191923
0.05882034632034605,-1.2819191919191923
0.05882034632034605,-1.2819191919191923
0.05882034632034605,-1.2569191919191924
0.05882034632034605,-1.2569191919191924
0.05882034632034605,-0.8569191919191924
0.05882034632034605,-0.8569191919191924
0.05882034632034605,-0.8569191919191924
0.05882034632034605,-1.3569191919191925
0.05882034632034605,-1.3569191919191925
0.1951839826839824,-1.3569191919191925
0.1951839826839824,-1.3569191919191925
0.1951839826839824,-0.8569191919191925
0.9951839826839824,-0.8569191919191925
0.9951839826839824,-1.1569191919191926
0.9951839826839824,-1.1569191919191926
0.9951839826839824,-1.1569191919191926
0.9951839826839824,-0.8235858585858593
0.9951839826839824,-1.3235858585858593
0.9951839826839824,-1.3235858585858593
0.9951839826839824,-1.3235858585858593
0.5701839826839824,-1.3235858585858593
0.5701839826839824,-1.1423358585858594
0.5701839826839824,-1.1423358585858594
0.42018398268398244,-0.5173358585858594
0.42018398268398244,-0.5173358585858594
0.42018398268398244,-0.5173358585858594
0.42018398268398244,-0.5173358585858594
0.42018398268398244,-0.2900631313131321
0.22018398268398243,-0.2900631313131321
0.22018398268398243,-0.2900631313131321
0.3565476190476188,-0.2900631313131321
0.5565476190476187,-0.2900631313131321
0.5565476190476187,-0.2900631313131321
0.5565476190476187,-0.2900631313131321
0.5565476190476187,-0.2900631313131321
0.5565476190476187,-0.0900631313131321
0.5565476190476187,0.1599368686868679
1.356547619047619,0.1599368686868679
1.606547619047619,0.1599368686868679
1.5565476190476188,0.1599368686868679
1.5565476190476188,0.1599368686868679
1.5565476190476188,0.1599368686868679
1.0565476190476188,0.1599368686868679
1.0565476190476188,0.1599368686868679
1.0565476190476188,0.1599368686868679
1.0565476190476188,0.1599368686868679
1.0565476190476188,0.1599368686868679
0.7648809523809522,0.1599368686868679
0.7648809523809522,0.1599368686868679
1.764880952380952,0.1599368686868679
1.764880952380952,0.1599368686868679
1.6093253968253964,0.1599368686868679
0.6093253968253964,0.1599368686868679
0.9593253968253964,0.1599368686868679
0.9593253968253964,0.1599368686868679
0.9593253968253964,0.1599368686868679
0.9593253968253964,0.4932702020202012
0.9593253968253964,0.23702020202020124
0.9593253968253964,-0.26297979797979876
0.9593253968253964,0.5370202020202013
1.0956890331890328,0.5370202020202013
1.0956890331890328,0.5370202020202013
1.0956890331890328,0.5370202020202013
1.0956890331890328,0.33702020202020133
1.1865981240981236,0.33702020202020133
1.1865981240981236,0.18146464646464577
1.1865981240981236,0.9814646464646458
1.1865981240981236,0.4814646464646458
1.1865981240981236,0.8814646464646458
0.9865981240981236,0.8814646464646458
0.9865981240981236,0.8814646464646458
0.9865981240981236,1.0314646464646458
0.9865981240981236,1.0314646464646458
0.9865981240981236,1.3981313131313124
0.9865981240981236,1.3981313131313124
0.9865981240981236,2.1981313131313125
0.9865981240981236,2.3344949494949487
0.9865981240981236,2.3344949494949487
0.9865981240981236,2.8344949494949487
0.9865981240981236,3.7094949494949487
0.8615981240981236,3.7094949494949487
0.8615981240981236,3.9594949494949487
0.8615981240981236,3.9594949494949487
0.7615981240981237,3.9594949494949487
0.7615981240981237,3.9594949494949487
0.7615981240981237,4.159494949494949
0.6115981240981236,4.784494949494949
0.6115981240981236,4.784494949494949
0.21159812409812362,4.784494949494949
-0.2884018759018764,4.784494949494949
-0.2884018759018764,4.784494949494949
-0.2884018759018764,4.784494949494949
-0.2884018759018764,4.701161616161616
-0.2884018759018764,4.701161616161616
-0.2884018759018764,4.951161616161616
-0.44395743145743194,4.951161616161616
-0.44395743145743194,5.2178282828282825
-0.49395743145743193,5.2178282828282825
-0.49395743145743193,5.503542568542568
-0.8151695526695532,5.503542568542568
-0.8151695526695532,4.853542568542569
-0.8151695526695532,5.353542568542569
-1.1485028860028865,5.353542568542569
-1.1485028860028865,5.153542568542568
-1.1485028860028865,5.153542568542568
-1.1485028860028865,5.186875901875902
-0.8485028860028865,5.186875901875902
-0.8485028860028865,5.186875901875902
-0.8485028860028865,5.686875901875902
-1.2735028860028865,5.686875901875902
-1.5947150072150078,5.686875901875902
-1.5947150072150078,4.972590187590187
-1.5947150072150078,4.972590187590187
-1.3947150072150079,4.972590187590187
-1.3947150072150079,5.972590187590187
-1.3947150072150079,5.722590187590187
-1.3947150072150079,5.972590187590187
-1.3947150072150079,5.972590187590187
-1.3947150072150079,5.972590187590187
-1.194715007215008,5.972590187590187
-1.194715007215008,5.972590187590187
-1.194715007215008,5.972590187590187
-1.194715007215008,5.672590187590187
-1.194715007215008,5.622590187590188
-1.694715007215008,5.622590187590188
-1.694715007215008,5.589256854256854
-1.694715007215008,5.589256854256854
-1.694715007215008,5.589256854256854
-1.694715007215008,5.589256854256854
-1.694715007215008,5.589256854256854
-1.494715007215008,5.422590187590187
-1.494715007215008,5.422590187590187
-0.6947150072150079,5.422590187590187
-0.6947150072150079,5.422590187590187
-1.0159271284271292,5.422590187590187
-1.5159271284271292,5.422590187590187
-1.5159271284271292,5.622590187590188
-1.115927128427129,5.622590187590188
-1.115927128427129,5.622590187590188
-1.115927128427129,5.622590187590188
-1.115927128427129,6.322590187590188
-1.115927128427129,6.322590187590188
-1.115927128427129,6.322590187590188
-1.115927128427129,6.322590187590188
-1.115927128427129,6.422590187590187
-1.115927128427129,6.422590187590187
-1.115927128427129,6.422590187590187
-1.2159271284271291,6.422590187590187
-1.2159271284271291,6.422590187590187
-1.2159271284271291,6.522590187590187
-1.2159271284271291,7.022590187590187
-1.3730699855699862,7.022590187590187
-1.3730699855699862,6.85592352092352
-1.3730699855699862,6.85592352092352
-1.3730699855699862,6.85592352092352
-1.3730699855699862,6.85592352092352
-1.561958874458875,6.85592352092352
-1.561958874458875,6.85592352092352
-1.561958874458875,7.00592352092352
-1.561958874458875,7.00592352092352
-1.361958874458875,6.8392568542568535
-1.511958874458875,7.4642568542568535
-1.511958874458875,7.4642568542568535
-1.011958874458875,7.4642568542568535
-1.011958874458875,7.4642568542568535
-1.011958874458875,7.4642568542568535
-1.011958874458875,7.392828282828282
-1.336958874458875,6.892828282828282
-1.336958874458875,7.392828282828282
-1.336958874458875,7.5610101010101
-1.336958874458875,7.5610101010101
-1.336958874458875,8.3610101010101
-1.336958874458875,8.694343434343434
-1.336958874458875,8.694343434343434
-1.336958874458875,8.694343434343434
-1.036958874458875,8.694343434343434
-1.036958874458875,8.676486291486292
-1.036958874458875,8.676486291486292
-1.036958874458875,8.476486291486292
-1.036958874458875,8.076486291486292
-1.036958874458875,8.076486291486292
-1.036958874458875,8.076486291486292
-1.036958874458875,8.076486291486292
-0.737059884559885,8.076486291486292
-0.737059884559885,8.076486291486292
-0.43716089466089514,8.076486291486292
-0.43716089466089514,8.576486291486292
-0.9371608946608951,9.376486291486293
-0.9371608946608951,9.376486291486293
-0.9621608946608952,9.376486291486293
-0.9621608946608952,9.376486291486293
-0.9621608946608952,9.651486291486293
-1.2026370851370856,9.651486291486293
-1.2026370851370856,9.651486291486293
-1.3026370851370856,9.651486291486293
-1.3344552669552674,9.651486291486293
-1.3344552669552674,9.651486291486293
-1.3344552669552674,9.351486291486292
-1.3344552669552674,9.351486291486292
-1.6344552669552674,9.351486291486292
-1.6344552669552674,8.851486291486292
-1.6344552669552674,9.651486291486293
-1.6344552669552674,9.651486291486293
-1.6344552669552674,9.651486291486293
-1.6344552669552674,9.651486291486293
-1.6677886002886009,9.651486291486293
-2.167788600288601,9.651486291486293
-1.967788600288601,9.484819624819627
-1.967788600288601,9.484819624819627
-1.967788600288601,9.484819624819627
-1.967788600288601,9.484819624819627
-1.967788600288601,9.484819624819627
-2.117788600288601,10.109819624819627
-2.117788600288601,10.109819624819627
-2.117788600288601,9.976486291486294
-2.117788600288601,9.976486291486294
-2.2844552669552676,9.976486291486294
-2.2844552669552676,9.976486291486294
-2.2844552669552676,9.976486291486294
-2.2469552669552675,9.976486291486294
-2.2469552669552675,9.976486291486294
-2.2469552669552675,10.04315295815296
-2.2469552669552675,10.04315295815296
-2.2469552669552675,9.818152958152961
-3.2469552669552675,8.91815295815296
-3.2469552669552675,8.91815295815296
-3.2469552669552675,8.91815295815296
-3.2469552669552675,8.91815295815296
-3.5469552669552673,8.91815295815296
-3.4969552669552675,8.91815295815296
-3.330288600288601,8.91815295815296
-3.330288600288601,8.41815295815296
-2.830288600288601,8.41815295815296
-2.830288600288601,8.41815295815296
-2.830288600288601,8.39315295815296
-2.330288600288601,9.49315295815296
-1.830288600288601,9.49315295815296
-1.830288600288601,9.49315295815296
-1.830288600288601,9.14940295815296
-1.830288600288601,9.14940295815296
-2.2552886002886012,9.14940295815296
-2.555288600288601,9.14940295815296
-2.417788600288601,9.14940295815296
-2.417788600288601,9.24940295815296
-2.417788600288601,9.24940295815296
-2.451121933621934,9.385766594516596
-2.451121933621934,8.885766594516596
-2.451121933621934,8.885766594516596
-2.451121933621934,8.885766594516596
-2.4011219336219343,8.885766594516596
-2.4011219336219343,8.552433261183262
-2.4011219336219343,8.552433261183262
-2.4011219336219343,8.552433261183262
-2.4011219336219343,8.552433261183262
-2.4011219336219343,8.052433261183262
-2.4011219336219343,8.052433261183262
-2.426121933621934,8.052433261183262
-2.426121933621934,8.352433261183263
-2.426121933621934,8.202433261183263
-2.426121933621934,8.202433261183263
-2.426121933621934,8.202433261183263
-2.226121933621934,8.202433261183263
-2.226121933621934,8.202433261183263
-2.126121933621934,8.202433261183263
-2.126121933621934,8.202433261183263
-2.126121933621934,8.202433261183263
-2.126121933621934,8.202433261183263
-1.966121933621934,8.202433261183263
-1.966121933621934,8.202433261183263
-1.966121933621934,8.202433261183263
-1.966121933621934,8.302433261183262
-1.966121933621934,8.302433261183262
-1.966121933621934,8.302433261183262
-1.966121933621934,8.302433261183262
-1.966121933621934,8.402433261183262
-1.966121933621934,8.402433261183262
-1.966121933621934,8.402433261183262
-1.966121933621934,8.402433261183262
-1.966121933621934,8.402433261183262
-2.2065981240981243,8.402433261183262
-2.238416305916306,8.402433261183262
-2.238416305916306,8.402433261183262
-2.238416305916306,8.402433261183262
-2.238416305916306,8.402433261183262
-2.263416305916306,8.402433261183262
-2.263416305916306,8.402433261183262
-2.413416305916306,9.027433261183262
-2.413416305916306,9.277433261183262
-2.413416305916306,10.327433261183263
-2.413416305916306,10.327433261183263
-2.2770526695526696,10.927433261183262
-2.0770526695526694,10.927433261183262
-2.5770526695526694,10.927433261183262
-2.5770526695526694,10.927433261183262
-2.9770526695526693,11.427433261183262
-2.9770526695526693,11.477433261183263
-2.9770526695526693,11.977433261183263
-2.9770526695526693,11.977433261183263
-3.2895526695526693,11.977433261183263
-3.2520526695526693,11.977433261183263
-3.302052669552669,12.727433261183263
-3.302052669552669,12.144099927849929
-3.302052669552669,11.94409992784993
-3.102052669552669,11.94409992784993
-3.102052669552669,11.44409992784993
-3.102052669552669,11.44409992784993
-3.102052669552669,11.44409992784993
-2.9020526695526687,11.277433261183264
-2.9020526695526687,11.44409992784993
-2.9020526695526687,11.44409992784993
-2.9020526695526687,11.29409992784993
-2.8020526695526686,11.29409992784993
-2.8020526695526686,11.29409992784993
-2.8020526695526686,11.582988816738819
-2.8020526695526686,11.082988816738819
-2.8270526695526685,11.082988816738819
-2.8270526695526685,11.082988816738819
-2.8270526695526685,11.88298881673882
-2.8895526695526685,11.88298881673882
-2.8895526695526685,11.88298881673882
-2.8895526695526685,11.88298881673882
-2.8895526695526685,11.716322150072154
-2.8895526695526685,11.716322150072154
-1.9895526695526686,11.716322150072154
-1.9895526695526686,11.716322150072154
-1.9895526695526686,11.560766594516599
-2.0609812409812402,11.660766594516598
-2.0609812409812402,11.660766594516598
-2.0609812409812402,11.660766594516598
-2.0609812409812402,11.660766594516598
-2.1859812409812402,11.660766594516598
-2.1859812409812402,11.260766594516598
-2.1859812409812402,11.860766594516598
-2.1859812409812402,11.860766594516598
-1.8161895743145737,11.860766594516598
-1.8161895743145737,12.460766594516597
-1.8161895743145737,12.460766594516597
-2.116189574314574,12.460766594516597
-2.116189574314574,12.460766594516597
-2.716189574314574,12.460766594516597
-2.716189574314574,12.460766594516597
-2.2911895743145743,12.460766594516597
-2.2911895743145743,12.460766594516597
-2.6124016955266955,12.460766594516597
-2.6124016955266955,12.794099927849931
-2.6124016955266955,12.99409992784993
-2.6124016955266955,12.99409992784993
-2.6124016955266955,12.99409992784993
-2.6124016955266955,12.99409992784993
-2.691795634920635,12.99409992784993
-2.691795634920635,13.49409992784993
-2.691795634920635,13.42267135642136
-2.691795634920635,13.42267135642136
-2.691795634920635,13.42267135642136
-2.691795634920635,13.42267135642136
-2.691795634920635,13.42267135642136
-2.691795634920635,13.42267135642136
-2.691795634920635,13.42267135642136
-2.666795634920635,13.42267135642136
-2.666795634920635,13.649944083694086
-2.666795634920635,13.649944083694086
-2.666795634920635,13.449944083694087
-2.466795634920635,13.28327741702742
-2.254674422799423,13.28327741702742
-2.254674422799423,13.28327741702742
-1.9689601370851375,13.316610750360754
-1.9689601370851375,13.316610750360754
-1.9689601370851375,13.316610750360754
-1.9689601370851375,13.316610750360754
-1.9689601370851375,13.316610750360754
-1.9689601370851375,13.316610750360754
-2.302293470418471,13.316610750360754
-2.302293470418471,13.499944083694087
-2.302293470418471,13.399944083694088
-2.1659298340548347,13.399944083694088
-2.365929834054835,13.649944083694088
-2.365929834054835,13.877216810966814
-2.065929834054835,13.877216810966814
-2.065929834054835,13.877216810966814
-2.065929834054835,13.877216810966814
-2.065929834054835,13.777216810966815
-2.065929834054835,14.277216810966815
-2.065929834054835,14.277216810966815
-2.065929834054835,14.277216810966815
-2.065929834054835,14.777216810966815
-2.065929834054835,14.777216810966815
-1.9295661976911989,14.777216810966815
-1.9295661976911989,14.777216810966815
-1.9295661976911989,14.777216810966815
-2.25077831890332,14.777216810966815
-2.25077831890332,14.777216810966815
-2.25077831890332,15.427216810966815
-2.25077831890332,15.677216810966815
-2.25077831890332,15.813580447330452
-2.40077831890332,14.813580447330452
-2.40077831890332,14.813580447330452
-2.40077831890332,14.813580447330452
-2.40077831890332,14.813580447330452
-2.40077831890332,14.413580447330451
-2.8174449855699866,14.413580447330451
-2.8174449855699866,14.413580447330451
-2.6174449855699864,14.246913780663785
-2.571990440115441,14.246913780663785
-2.7862761544011554,14.446913780663785
-2.7862761544011554,14.046913780663784
-2.7862761544011554,14.046913780663784
-2.7862761544011554,14.046913780663784
-2.7862761544011554,14.146913780663784
-3.119609487734489,14.146913780663784
-3.119609487734489,14.146913780663784
-3.119609487734489,14.646913780663784
-2.9832458513708526,14.646913780663784
-2.9832458513708526,15.146913780663784
-2.9832458513708526,15.146913780663784
-2.9832458513708526,15.146913780663784
-3.4832458513708526,15.146913780663784
-3.3832458513708525,15.146913780663784
-3.3832458513708525,15.146913780663784
-3.3832458513708525,15.146913780663784
-3.3832458513708525,15.146913780663784
-3.3832458513708525,14.646913780663784
-3.1832458513708524,14.480247113997118
-3.1832458513708524,14.980247113997118
-3.1832458513708524,14.980247113997118
-3.5082458513708525,14.980247113997118
-2.7082458513708527,14.980247113997118
-2.7082458513708527,14.980247113997118
-2.7082458513708527,14.980247113997118
-2.7082458513708527,15.207519841269844
-2.9487220418470432,15.207519841269844
-2.9487220418470432,16.207519841269843
-2.9487220418470432,16.507519841269843
-2.9487220418470432,16.840853174603176
-2.9487220418470432,17.640853174603176
-2.9487220418470432,17.640853174603176
-2.9487220418470432,17.890853174603176
-2.9487220418470432,17.890853174603176
-2.9487220418470432,17.890853174603176
-2.9487220418470432,17.890853174603176
-2.9487220418470432,17.890853174603176
-2.9487220418470432,17.890853174603176
-2.9487220418470432,17.890853174603176
-2.9487220418470432,17.890853174603176
-2.9487220418470432,17.765853174603176
-2.9487220418470432,17.765853174603176
-2.748722041847043,17.59918650793651
-2.748722041847043,17.66863095238095
-2.748722041847043,17.076964285714286
-2.748722041847043,17.176964285714288
-2.548722041847043,17.176964285714288
-2.198722041847043,17.176964285714288
-2.198722041847043,16.376964285714287
-2.198722041847043,16.614464285714288
-2.198722041847043,17.114464285714288
-2.4391982323232333,17.114464285714288
-2.4391982323232333,17.114464285714288
-2.4391982323232333,17.114464285714288
-2.4391982323232333,17.114464285714288
-2.4391982323232333,17.114464285714288
-2.4391982323232333,17.114464285714288
-2.4391982323232333,17.114464285714288
-3.4391982323232333,17.114464285714288
-3.4391982323232333,17.114464285714288
-3.4391982323232333,17.114464285714288
-3.4391982323232333,17.114464285714288
-3.4391982323232333,16.614464285714288
-3.4391982323232333,16.614464285714288
-3.6891982323232333,16.614464285714288
-3.6891982323232333,16.614464285714288
-3.6891982323232333,16.614464285714288
-3.321016414141415,16.614464285714288
-3.321016414141415,16.614464285714288
-3.321016414141415,16.750827922077924
-3.321016414141415,16.813327922077924
-3.321016414141415,16.413327922077926
-3.321016414141415,15.813327922077926
-3.5210164141414153,15.813327922077926
-3.5210164141414153,15.813327922077926
-3.5210164141414153,15.413327922077926
-3.5210164141414153,15.413327922077926
-3.5210164141414153,15.413327922077926
-3.5210164141414153,15.513327922077925
-3.5210164141414153,15.513327922077925
-3.5210164141414153,15.563327922077926
-3.1210164141414154,15.563327922077926
-3.1210164141414154,15.563327922077926
-3.1210164141414154,15.563327922077926
-3.1210164141414154,15.763327922077925
-3.1210164141414154,15.513327922077925
-3.1210164141414154,15.513327922077925
-3.1210164141414154,15.513327922077925
-2.921016414141415,15.34666125541126
-3.421016414141415,15.34666125541126
-3.0210164141414153,15.546661255411259
-2.821016414141415,15.379994588744593
-2.821016414141415,15.379994588744593
-2.6505618686868697,15.379994588744593
-2.6505618686868697,15.379994588744593
-2.6505618686868697,15.698176406926411
-2.6505618686868697,15.698176406926411
-2.22556186868687,15.698176406926411
-2.22556186868687,15.098176406926411
-2.22556186868687,15.098176406926411
-2.22556186868687,15.29817640692641
-2.22556186868687,15.29817640692641
-2.22556186868687,15.098176406926411
-2.5255618686868697,15.098176406926411
-2.5255618686868697,15.098176406926411
-1.5255618686868697,15.098176406926411
-1.5255618686868697,15.098176406926411
-1.5255618686868697,15.098176406926411
-1.5255618686868697,15.098176406926411
-1.7660380591630602,15.098176406926411
-1.7660380591630602,15.498176406926412
-1.7660380591630602,15.498176406926412
-1.7660380591630602,15.498176406926412
-1.7993713924963937,15.634540043290048
-1.7993713924963937,15.634540043290048
-1.7993713924963937,15.634540043290048
-1.5993713924963937,15.467873376623382
-1.9243713924963937,14.967873376623382
-1.9243713924963937,15.067873376623382
-1.9243713924963937,14.942873376623382
-1.9243713924963937,14.892873376623381
-1.9243713924963937,14.892873376623381
-1.9243713924963937,14.99287337662338
-1.9243713924963937,14.99287337662338
-1.9243713924963937,14.99287337662338
-1.7880077561327572,14.99287337662338
-1.7880077561327572,14.99287337662338
-1.7880077561327572,14.99287337662338
-1.7880077561327572,14.99287337662338
-1.7880077561327572,15.161055194805199
-1.7880077561327572,15.161055194805199
-1.7880077561327572,14.661055194805199
-1.7880077561327572,14.227721861471865
-2.0713410894660904,14.227721861471865
-2.0713410894660904,14.827721861471865
-1.5713410894660904,14.827721861471865
-1.4463410894660904,14.827721861471865
-1.5963410894660903,15.452721861471865
-1.5963410894660903,15.565221861471866
-1.2463410894660902,15.565221861471866
-1.2463410894660902,15.565221861471866
-1.1963410894660902,15.565221861471866
-1.1963410894660902,15.565221861471866
-1.1963410894660902,15.565221861471866
-1.1963410894660902,15.165221861471865
-1.1963410894660902,15.165221861471865
-1.3534839466089474,15.165221861471865
-1.3534839466089474,15.165221861471865
-1.3534839466089474,15.165221861471865
-1.3534839466089474,15.165221861471865
-1.3534839466089474,15.165221861471865
-1.3534839466089474,14.665221861471865
-1.3534839466089474,14.865221861471865
-1.3534839466089474,14.365221861471865
-1.3534839466089474,14.365221861471865
-1.3534839466089474,14.965221861471864
-1.3237220418470428,14.965221861471864
-1.1237220418470428,14.798555194805198
-1.1237220418470428,14.848555194805199
-1.6237220418470428,14.848555194805199
-1.6237220418470428,14.848555194805199
-1.6237220418470428,14.848555194805199
-1.6237220418470428,14.448555194805198
-1.6237220418470428,14.448555194805198
-1.6237220418470428,15.448555194805198
-2.123722041847043,15.448555194805198
-2.223722041847043,15.448555194805198
-2.223722041847043,15.948555194805198
-2.223722041847043,15.948555194805198
-2.223722041847043,15.948555194805198
-2.223722041847043,15.7485551948052
-2.223722041847043,15.765221861471867
-2.1737220418470433,15.765221861471867
-2.1737220418470433,15.765221861471867
-2.1737220418470433,15.208971861471866
-2.1737220418470433,15.208971861471866
-2.1737220418470433,15.208971861471866
-2.1737220418470433,15.208971861471866
-2.4949341630591646,15.208971861471866
-2.4949341630591646,15.208971861471866
-2.4949341630591646,15.208971861471866
-2.4949341630591646,15.208971861471866
-2.4949341630591646,15.208971861471866
-2.4949341630591646,15.208971861471866
-2.4949341630591646,15.333971861471866
-2.4949341630591646,15.333971861471866
-2.4949341630591646,15.254577922077926
-2.4949341630591646,15.254577922077926
-2.1449341630591645,15.254577922077926
-2.1449341630591645,15.254577922077926
-2.1449341630591645,15.254577922077926
-2.4449341630591643,15.254577922077926
-2.4449341630591643,15.254577922077926
-2.1949341630591643,15.254577922077926
-2.5949341630591642,15.254577922077926
-2.1699341630591644,15.254577922077926
-2.1699341630591644,15.254577922077926
-2.1699341630591644,15.254577922077926
-2.1699341630591644,15.379577922077926
-2.1699341630591644,15.379577922077926
-1.7449341630591644,15.379577922077926
-1.7449341630591644,15.379577922077926
-1.7449341630591644,15.379577922077926
-1.7449341630591644,15.21291125541126
-1.9449341630591643,15.21291125541126
-1.9449341630591643,15.21291125541126
-1.9449341630591643,15.21291125541126
-1.9449341630591643,15.21291125541126
-1.9449341630591643,15.21291125541126
-1.9449341630591643,15.91291125541126
-2.182434163059164,15.91291125541126
-2.182434163059164,15.379577922077926
-2.182434163059164,15.379577922077926
-2.482434163059164,15.379577922077926
-2.382434163059164,15.379577922077926
-2.382434163059164,15.379577922077926
-1.882434163059164,15.379577922077926
-1.882434163059164,15.579577922077926
-1.882434163059164,15.579577922077926
-1.882434163059164,15.806850649350652
-1.882434163059164,15.806850649350652
-1.882434163059164,15.806850649350652
-1.882434163059164,15.540183982683985
-1.882434163059164,15.540183982683985
-1.882434163059164,15.640183982683984
-1.882434163059164,16.140183982683986
-1.882434163059164,16.140183982683986
-2.1824341630591637,16.140183982683986
-1.8401264707514713,16.140183982683986
-1.5901264707514713,16.140183982683986
-1.5901264707514713,16.140183982683986
-1.5901264707514713,16.540183982683985
-1.750543137418138,16.540183982683985
-1.450644147519148,16.540183982683985
-1.500644147519148,16.540183982683985
-1.8218562687312694,16.540183982683985
-1.8218562687312694,16.540183982683985
-1.8218562687312694,16.490183982683984
-1.8218562687312694,16.490183982683984
-1.8218562687312694,16.490183982683984
-1.8218562687312694,16.590183982683985
-1.8218562687312694,16.590183982683985
-1.8218562687312694,16.090183982683985
-1.8218562687312694,16.090183982683985
-1.8218562687312694,16.090183982683985
-1.8218562687312694,16.340183982683985
-1.8218562687312694,16.340183982683985
-1.8218562687312694,15.840183982683985
-1.8218562687312694,15.840183982683985
-1.8218562687312694,15.940183982683985
-1.8218562687312694,16.440183982683983
-1.8218562687312694,16.583041125541126
-1.8218562687312694,16.583041125541126
-1.8218562687312694,16.583041125541126
-1.8218562687312694,16.86875541125541
-2.3218562687312696,16.86875541125541
-2.4718562687312695,17.49375541125541
-2.4718562687312695,17.49375541125541
-2.4718562687312695,17.49375541125541
-2.4718562687312695,16.99375541125541
-2.7343562687312697,16.99375541125541
-2.7343562687312697,16.99375541125541
-2.7343562687312697,16.99375541125541
-2.7343562687312697,16.99375541125541
-2.7343562687312697,16.99375541125541
-2.7343562687312697,16.99375541125541
-2.7343562687312697,16.99375541125541
-2.3593562687312697,16.99375541125541
-2.3593562687312697,16.99375541125541
-2.3593562687312697,16.99375541125541
-2.3593562687312697,16.79375541125541
-2.3593562687312697,16.79375541125541
-2.3593562687312697,16.79375541125541
-2.70935626873127,16.79375541125541
-3.20935626873127,16.79375541125541
-2.592689602064603,16.79375541125541
-2.892689602064603,16.79375541125541
